ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45495079,"11,917.00",-,HONDA,FIT HYBRYD,2011,Hatchback,No,Hybrid,1.3,150000 km,4,Automatic,Front,04-may,Right-hand drive,White,2
45451302,"20,385.00",1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,182000 km,6,Automatic,4x4,04-may,Left wheel,Grey,10
45730021,"33,538.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,49799 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45809403,"16,292.00",446,HONDA,FIT,2014,Universal,Yes,Petrol,1.3,30425 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45809735,"19,306.00",501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,82000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45209376,"19,601.00",690,FORD,Escape,2016,Jeep,Yes,Petrol,1.5 Turbo,108295 km,4,Automatic,Front,04-may,Left wheel,Black,10
44505678,"21,953.00",-,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,200000 km,4,Tiptronic,Front,04-may,Left wheel,Black,10
45615518,"12,231.00",530,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4,Automatic,4x4,04-may,Left wheel,Red,0
45782749,"10,349.00",-,TOYOTA,Ipsum,2002,Minivan,No,LPG,2.4,162000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,0
45758649,"10,036.00",-,FORD,Transit,1997,Microbus,Yes,Diesel,2.5 Turbo,280000 km,2,Manual,Rear,02-mar,Left wheel,White,2
45796172,"17,249.00",-,MERCEDES-BENZ,Sprinter,2002,Microbus,No,Diesel,2.7 Turbo,305000 km,5,Manual,Rear,02-mar,Left wheel,White,2
45803566,"13,799.00",1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,388986 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45761437,"18,817.00",308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,145000 km,4,Automatic,Front,04-may,Left wheel,Grey,10
45787712,"15,524.00",-,MERCEDES-BENZ,CL 550,2003,Coupe,Yes,Petrol,5,149000 km,8,Tiptronic,Rear,02-mar,Left wheel,Silver,12
45797045,"34,406.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,125445 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45797660,"13,768.00",862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,53440 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45767603,"30,107.00",1327,SUBARU,Forester,2018,Jeep,No,Petrol,2.5,80000 km,4,Automatic,4x4,04-may,Left wheel,Blue,12
45461654,"40,769.00",-,BMW,X3 3.5i,2012,Jeep,Yes,Petrol,3.0 Turbo,91000 km,6,Automatic,4x4,04-may,Left wheel,Golden,12
45733095,"11,604.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,264872 km,4,Automatic,Front,04-may,Left wheel,Silver,4
44440062,"18,817.00",1768,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Petrol,2.8,123000 km,6,Manual,Rear,04-may,Left wheel,White,8
45786604,"14,113.00",-,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,208800 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45801724,"10,976.00",-,MERCEDES-BENZ,C 200,1999,Sedan,No,Petrol,2,150000 km,4,Tiptronic,Rear,04-may,Left wheel,Silver,4
45803277,"10,036.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,268046 km,4,Automatic,Front,04-may,Left wheel,Silver,4
39531503,"38,574.00",-,MERCEDES-BENZ,E 350 AMG,2010,Sedan,Yes,Diesel,3.0 Turbo,155000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,12
45770824,"13,172.00",-,HONDA,Civic,2008,Sedan,No,Hybrid,1.3,2432000 km,4,Variator,Front,04-may,Left wheel,Grey,4
45800301,"21,953.00",-,HYUNDAI,Sonata,2014,Sedan,No,Hybrid,2.4,480000 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45393419,"36,065.00",1079,TOYOTA,CHR,2018,Jeep,No,Petrol,2,37214 km,4,Automatic,Front,04-may,Left wheel,Grey,10
45770518,"23,521.00",-,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,109000 km,4,Tiptronic,Front,04-may,Left wheel,Sky blue,10
45815284,"10,976.00",-,FORD,Transit,1997,Microbus,No,Diesel,2.5 Turbo,200000 km,4,Manual,Rear,04-may,Left wheel,White,2
45769154,"16,308.00",934,TOYOTA,RAV 4,2015,Jeep,No,Petrol,2.5,73000 km,4,Automatic,4x4,04-may,Left wheel,Orange,0
45641384,"18,817.00",609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4,Automatic,Front,04-may,Left wheel,White,12
45733708,"49,751.00",1017,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2,43178 km,4,Automatic,Front,04-may,Left wheel,White,4
45794496,"12,858.00",-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,120000 km,4,Automatic,Front,04-may,Right-hand drive,White,9
45732128,"44,542.00",765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,93876 km,4,Automatic,Front,04-may,Left wheel,Blue,4
43637471,"37,633.00",-,MERCEDES-BENZ,R 350,2011,Jeep,Yes,Diesel,3,162000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,12
45797023,"19,369.00",707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,153651 km,4,Automatic,Front,04-may,Left wheel,Red,4
45803167,"15,994.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,39878 km,4,Automatic,Front,04-may,Left wheel,Black,4
45638976,"15,367.00",530,HYUNDAI,Veloster,2013,Coupe,Yes,Petrol,1.6,135000 km,4,Tiptronic,Front,02-mar,Left wheel,Black,12
45727251,"21,357.00",642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,143265 km,4,Automatic,Front,04-may,Left wheel,Black,4
45815361,"14,113.00",-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,100000 km,4,Variator,Front,04-may,Right-hand drive,White,6
45732687,"15,053.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,318677 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45797536,"20,266.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,88288 km,4,Automatic,Front,04-may,Left wheel,White,4
45802906,"28,068.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,53240 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45798490,"17,876.00",640,HYUNDAI,Elantra gt,2013,Hatchback,No,Petrol,2,53000 km,4,Automatic,Front,04-may,Left wheel,White,8
45797345,"16,465.00",528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,122518 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45776357,"46,414.00",-,TOYOTA,RAV 4,2001,Jeep,No,Diesel,2.0 Turbo,335267 km,4,Manual,4x4,04-may,Left wheel,Black,2
45730946,"15,245.00",707,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,117492 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45815824,"42,965.00",779,TOYOTA,Avalon LIMITED,2013,Sedan,Yes,Hybrid,2.5,97852 km,5,Tiptronic,Front,04-may,Left wheel,Carnelian red,10
45802599,"27,259.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,201373 km,4,Automatic,Front,04-may,Left wheel,Silver,4
44528130,"14,113.00",-,MITSUBISHI,Pajero,2003,Jeep,No,Petrol,3.5,120000 km,6,Tiptronic,Rear,02-mar,Right-hand drive,White,2
45401165,"23,521.00",-,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,212421 km,4,Variator,Front,04-may,Left wheel,White,12
45810537,"22,063.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,110297 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45805751,"26,657.00",1308,BMW,550 F10,2012,Sedan,Yes,Petrol,4.4 Turbo,168000 km,8,Tiptronic,Rear,04-may,Left wheel,White,12
45802170,"31,082.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,170971 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45730784,"16,778.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,41279 km,4,Automatic,Front,04-may,Left wheel,White,4
45798110,"12,585.00",1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,126184 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45733014,"15,681.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,248705 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45730472,"28,482.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,198288 km,4,Automatic,Front,04-may,Left wheel,White,4
45801501,"26,017.00",831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,107220 km,4,Automatic,Front,04-may,Left wheel,White,4
41856770,"17,500.00",-,KIA,Optima,2011,Sedan,No,Hybrid,2.4,0 km,4,Automatic,Front,04-may,Left wheel,Black,12
45800773,"15,053.00",585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,179000 km,4,Variator,Front,04-may,Left wheel,Silver,6
45730615,"29,711.00",583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,45898 km,4,Automatic,Front,04-may,Left wheel,White,4
45730291,"32,035.00",707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,53323 km,4,Automatic,Front,04-may,Left wheel,Black,4
45732144,"36,827.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,171755 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45809554,"34,102.00",595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,65000 km,4,Automatic,Front,04-may,Left wheel,White,4
45804346,"26,372.00",753,JEEP,Compass,2012,Jeep,Yes,Petrol,2.4,121456 km,4,Automatic,Front,04-may,Left wheel,Red,4
45801910,"19,130.00",528,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,142495 km,4,Automatic,Front,04-may,Left wheel,White,4
45783199,"26,657.00",-,KIA,Optima,2017,Sedan,No,Petrol,2.4,140800 km,4,Automatic,Front,04-may,Left wheel,Black,10
45732757,"16,894.00",836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,126799 km,4,Automatic,Front,04-may,Left wheel,Black,4
45801470,"21,395.00",730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,144889 km,4,Automatic,Front,04-may,Left wheel,White,4
45803639,"17,468.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,216024 km,4,Automatic,Front,04-may,Left wheel,White,4
45765948,"10,976.00",707,DODGE,Caliber,2011,Universal,No,Petrol,2,167000 km,4,Automatic,Front,04-may,Left wheel,Grey,5
45803376,"13,642.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,43000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
42866426,"25,559.00",900,MITSUBISHI,Outlander,2015,Jeep,No,Petrol,2.4,64467 km,4,Automatic,4x4,04-may,Left wheel,White,8
43525340,"17,405.00",639,FORD,Focus ST,2014,Hatchback,Yes,Petrol,2.0 Turbo,62418 km,4,Manual,Front,04-may,Left wheel,Yellow,8
43593614,"17,562.00",585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,120058 km,4,Automatic,Front,04-may,Left wheel,Silver,8
45761866,"10,036.00",-,MERCEDES-BENZ,S 500,2000,Sedan,Yes,LPG,5,190000 km,8,Tiptronic,Rear,04-may,Left wheel,Silver,12
45764910,"30,734.00",1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45793957,"21,326.00",-,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Petrol,3.5,150000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,6
45803887,"21,652.00",707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,161345 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45782188,"13,172.00",7063,TOYOTA,Alphard,2003,Minivan,Yes,LPG,3,190000 km,6,Automatic,4x4,04-may,Right-hand drive,Golden,8
45809313,"17,509.00",271,HONDA,FIT,2014,Universal,Yes,Hybrid,1.5,82105 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45283336,"22,266.00",777,TOYOTA,Camry sporti,2014,Sedan,Yes,Petrol,2.5,72000 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45798340,"25,716.00",-,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,32000 km,4,Automatic,Front,04-may,Left wheel,Black,12
45749217,"18,817.00",-,KIA,RIO,2016,Hatchback,No,Petrol,1.4,91000 km,4,Manual,Front,04-may,Left wheel,Silver,6
45803473,"12,544.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,732232 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45801186,"15,053.00",-,BMW,545,2004,Sedan,Yes,Petrol,4.4,210000 km,8,Tiptronic,Rear,04-may,Left wheel,Black,6
45790501,"23,521.00",781,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,165472 km,4,Automatic,Front,04-may,Left wheel,Grey,0
45795527,"10,349.00",1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,167000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,4
45787282,"36,065.00",-,BMW,550,2012,Sedan,Yes,Petrol,4.4 Turbo,145000 km,8,Tiptronic,Rear,04-may,Left wheel,White,12
45729812,"33,550.00",971,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,2.2,197826 km,4,Automatic,Front,04-may,Left wheel,Black,4
45604748,"18,189.00",1408,FORD,Transit,2007,Microbus,No,Diesel,2.2,214000 km,4,Manual,Front,04-may,Left wheel,Blue,2
45789857,"12,858.00",-,MERCEDES-BENZ,E 270,2000,Sedan,Yes,Diesel,2.7 Turbo,320000 km,5,Tiptronic,Rear,04-may,Left wheel,Silver,0
45553251,"13,172.00",-,MITSUBISHI,Outlander,2006,Jeep,No,Petrol,3,272000 km,6,Tiptronic,4x4,04-may,Right-hand drive,Purple,6
42094534,"19,130.00",779,TOYOTA,Camry SE,2013,Sedan,Yes,Petrol,2.5,140298 km,4,Automatic,Front,04-may,Left wheel,Black,10
45223372,"11,917.00",-,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,165000 km,6,Tiptronic,Rear,02-mar,Left wheel,Black,8
45645029,"21,639.00",1172,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064 km,6,Automatic,4x4,04-may,Left wheel,Grey,12
45797613,"20,005.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,75300 km,4,Automatic,Front,04-may,Left wheel,Black,4
45780230,"13,799.00",-,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,170000 km,4,Variator,Front,04-may,Right-hand drive,Silver,4
45787152,"11,917.00",-,MERCEDES-BENZ,Vito,1998,Minivan,Yes,LPG,2.3,188000 km,4,Automatic,Front,04-may,Left wheel,Silver,6
45793764,"23,592.00",-,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,114000 km,4,Variator,Front,04-may,Left wheel,White,12
45802191,"34,607.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,27000 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45780261,"11,917.00",893,HYUNDAI,I30,2008,Goods wagon,No,Diesel,1.6 Turbo,206000 km,4,Manual,Front,04-may,Left wheel,Black,8
45323310,"12,544.00",-,INFINITI,FX35,2002,Jeep,Yes,Petrol,3.5,190000 km,4,Automatic,4x4,04-may,Left wheel,Black,6
45810380,"45,210.00",1017,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,2,93087 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45656425,"10,349.00",915,BMW,X5,2014,Jeep,Yes,Diesel,3,0 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45810175,"13,172.00",1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
45809932,"10,914.00",584,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.8,26243 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45815773,"14,583.00",-,HONDA,Elysion,2005,Minivan,No,Petrol,3,175000 km,8,Automatic,Front,04-may,Right-hand drive,White,2
45770520,"25,089.00",-,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8 Turbo,135000 km,4,Variator,Front,04-may,Left wheel,Silver,12
45812222,"36,065.00",-,PORSCHE,Cayenne,2009,Jeep,Yes,Diesel,3.0 Turbo,195000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,8
45761305,"23,678.00",781,TOYOTA,RAV 4,2012,Jeep,No,Petrol,2.5,177600 km,4,Automatic,Front,04-may,Left wheel,Black,11
45769371,"23,521.00",1058,TOYOTA,Highlander,2012,Jeep,Yes,Petrol,3.5,140966 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45803431,"15,681.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,305511 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45769092,"31,675.00",1817,TOYOTA,Tacoma,2020,Sedan,Yes,Petrol,3.5,1669 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45777739,"14,900.00",-,FORD,Escape,2007,Jeep,No,Hybrid,2.3,261000 km,4,Automatic,4x4,04-may,Left wheel,White,7
45648783,"13,328.00",1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
45541332,"24,148.00",777,MAZDA,Mazda 6,2014,Sedan,No,Petrol,2.5,125000 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45771964,"21,012.00",-,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,99040 km,4,Variator,Front,04-may,Left wheel,White,8
45760586,"24,462.00",-,CHEVROLET,Volt,2012,Sedan,Yes,Plug-in Hybrid,1.4,239000 km,4,Automatic,Front,04-may,Left wheel,Black,6
45809844,"13,184.00",501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,99249 km,4,Automatic,Front,04-may,Left wheel,White,4
45729941,"37,837.00",831,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,72052 km,4,Automatic,Front,04-may,Left wheel,Brown,4
45291946,"21,636.00",862,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,114000 km,4,Automatic,Front,04-may,Left wheel,Black,8
45764270,"23,207.00",1664,TOYOTA,Tundra,2013,Jeep,Yes,Petrol,5.7,357933 km,8,Automatic,4x4,04-may,Left wheel,Grey,12
45809716,"31,424.00",595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,31000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45809490,"13,764.00",501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,157988 km,4,Automatic,Front,04-may,Left wheel,Red,4
45798420,"12,544.00",1185,TOYOTA,Camry,2009,Sedan,No,Petrol,2.5,130000 km,4,Automatic,Front,04-may,Left wheel,Red,8
45018993,"27,911.00",-,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8 Turbo,71000 km,4,Automatic,Rear,04-may,Left wheel,White,0
45730687,"32,973.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,94300 km,4,Automatic,Front,04-may,Left wheel,White,4
45803516,"12,544.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,539937 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45809766,"14,746.00",640,CHEVROLET,Cruze,2013,Sedan,Yes,Diesel,2,186872 km,4,Automatic,Front,04-may,Left wheel,Brown,4
45791833,"21,012.00",640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,141000 km,4,Automatic,Front,04-may,Left wheel,Carnelian red,8
45140637,"17,562.00",-,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Petrol,3.5,238400 km,6,Tiptronic,Rear,04-may,Left wheel,Silver,8
45416979,"39,201.00",1399,MERCEDES-BENZ,E 350 AMG,2010,Sedan,Yes,Petrol,3.5,76000 km,6,Tiptronic,Rear,04-may,Left wheel,White,8
45803106,"13,523.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,161830 km,4,Automatic,Front,04-may,Left wheel,White,4
45804847,"13,172.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2,129445 km,4,Automatic,Front,04-may,Left wheel,Silver,10
44253811,"16,621.00",781,CHEVROLET,Cruze LS,2018,Sedan,No,Petrol,1.4 Turbo,12532 km,4,Automatic,Front,04-may,Left wheel,Black,8
45793606,"27,911.00",456,TOYOTA,Camry HYBRID,2015,Sedan,No,Hybrid,2.5,193000 km,4,Variator,Front,04-may,Left wheel,Black,12
45451864,"14,740.00",878,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.8,200000 km,4,Variator,Front,04-may,Left wheel,Silver,0
45781650,"24,462.00",-,MERCEDES-BENZ,E 350 4 Matic AMG Packag,2008,Sedan,Yes,LPG,3.5,210000 km,6,Tiptronic,4x4,04-may,Left wheel,Silver,8
45798141,"15,681.00",-,BMW,645 CI,2004,Coupe,Yes,Petrol,4.4,121000 km,8,Tiptronic,Rear,02-mar,Left wheel,Grey,8
45814482,"24,775.00",-,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,119000 km,4,Variator,Front,04-may,Left wheel,White,0
45774874,"27,284.00",640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,130000 km,4,Automatic,Front,04-may,Left wheel,Black,6
45801908,"25,032.00",831,HYUNDAI,Elantra,2017,Coupe,Yes,Petrol,1.6,22607 km,4,Automatic,Front,04-may,Left wheel,White,4
45773299,"19,757.00",650,CHEVROLET,Cruze LT,2016,Sedan,No,Petrol,1.4 Turbo,58000 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
45769091,"10,349.00",-,HONDA,Stream,2006,Minivan,No,CNG,1.8,150000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,4
45732130,"33,230.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,185000 km,4,Automatic,Front,04-may,Left wheel,Black,4
45781363,"15,681.00",586,FORD,Transit Connect,2012,Goods wagon,No,Diesel,1.8 Turbo,23000 km,4,Manual,Front,02-mar,Left wheel,White,4
45802334,"18,660.00",781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,62234 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45499874,"20,385.00",308,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,59000 km,4,Variator,Front,04-may,Left wheel,Black,9
45720513,"29,479.00",779,TOYOTA,RAV 4,2013,Jeep,No,Petrol,2.5,83000 km,4,Tiptronic,4x4,04-may,Left wheel,Black,10
45651036,"13,328.00",1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
45802070,"19,657.00",862,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,180000 km,4,Automatic,Front,04-may,Left wheel,Yellow,4
45797278,"10,986.00",687,HYUNDAI,I30,2010,Hatchback,Yes,Petrol,1.6,157730 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45813025,"27,911.00",-,CHEVROLET,Volt,2015,Hatchback,No,Plug-in Hybrid,1.4,65000 km,4,Automatic,Front,04-may,Left wheel,White,12
45781773,"23,521.00",1325,TOYOTA,Camry,2019,Sedan,No,Petrol,2.5,22400 km,6,Tiptronic,Front,04-may,Left wheel,Brown,10
45732631,"12,425.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,509454 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45322410,"49,237.00",765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,45000 km,6,Automatic,Rear,04-may,Left wheel,Grey,6
45748880,"21,012.00",1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,72678 km,4,Tiptronic,Front,04-may,Left wheel,Grey,6
45812039,"17,876.00",-,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,300000 km,4,Manual,Front,04-may,Left wheel,Beige,0
45193146,"38,260.00",1051,HYUNDAI,Santa FE,2016,Jeep,No,Petrol,2.4,113771 km,4,Automatic,4x4,04-may,Left wheel,Orange,7
44106073,"10,349.00",-,TOYOTA,Vitz,2010,Hatchback,No,Petrol,1,95000 km,3,Variator,Front,04-may,Right-hand drive,Green,2
45732368,"48,048.00",891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,121098 km,4,Automatic,Front,04-may,Left wheel,White,4
45753475,"12,544.00",-,MITSUBISHI,Lancer,2007,Sedan,No,Petrol,2,249600 km,4,Tiptronic,Front,04-may,Left wheel,Grey,6
45790621,"10,036.00",-,MERCEDES-BENZ,E 220,2000,Sedan,No,Petrol,2.4,19000 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,4
36557799,"23,204.00",-,MERCEDES-BENZ,Sprinter,2007,Microbus,No,Diesel,2.2 Turbo,296000 km,4,Manual,Rear,04-may,Left wheel,Black,2
45793296,"21,796.00",764,CHEVROLET,Orlando,2015,Jeep,Yes,Petrol,2,28633 km,4,Automatic,Front,04-may,Left wheel,Black,4
45797597,"20,209.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,108900 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45733142,"12,544.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,732232 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45796751,"15,681.00",1347,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,92605 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803687,"17,054.00",707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,171340 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45776068,"10,349.00",702,KIA,RIO,2009,Sedan,No,Petrol,1.4,147600 km,4,Manual,Front,04-may,Left wheel,Silver,4
45804455,"40,224.00",770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,62232 km,4,Automatic,Front,04-may,Left wheel,Black,4
45755066,"23,000.00",308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,90000 km,4,Automatic,Front,04-may,Left wheel,White,12
45794544,"27,911.00",-,TOYOTA,RAV 4,2008,Jeep,Yes,Diesel,2.2 Turbo,210000 km,4,Manual,4x4,04-may,Left wheel,Silver,8
45743174,"16,308.00",-,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,140000 km,4,Automatic,Front,04-may,Left wheel,Grey,2
45785371,"10,349.00",658,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,278400 km,4,Variator,Front,04-may,Left wheel,Black,6
45816277,"20,385.00",585,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.8,98000 km,4,Variator,Front,04-may,Left wheel,Grey,12
45707621,"26,030.00",781,TOYOTA,Camry LE,2012,Sedan,No,Hybrid,2.5,78400 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45813890,"25,716.00",1935,LEXUS,LS 460,2016,Sedan,Yes,Petrol,4.6,45845 km,8,Automatic,Rear,04-may,Left wheel,Brown,12
